generation,elite_fitness,algorithm,function,seed
0,4827745280.0,PSO,f6,10
1,3538028032.0,PSO,f6,10
2,1612679040.0,PSO,f6,10
3,1612679040.0,PSO,f6,10
4,1305364608.0,PSO,f6,10
5,938454784.0,PSO,f6,10
6,516475200.0,PSO,f6,10
7,277827840.0,PSO,f6,10
8,117861864.0,PSO,f6,10
9,41196120.0,PSO,f6,10
10,41196120.0,PSO,f6,10
11,41196120.0,PSO,f6,10
12,39523088.0,PSO,f6,10
13,39523088.0,PSO,f6,10
14,36116336.0,PSO,f6,10
15,29972680.0,PSO,f6,10
16,22285772.0,PSO,f6,10
17,19700818.0,PSO,f6,10
18,11690324.0,PSO,f6,10
19,10722342.0,PSO,f6,10
20,9972441.0,PSO,f6,10
21,6646947.0,PSO,f6,10
22,3694607.25,PSO,f6,10
23,3680091.5,PSO,f6,10
24,1552204.25,PSO,f6,10
25,586902.25,PSO,f6,10
26,586902.25,PSO,f6,10
27,586902.25,PSO,f6,10
28,164237.421875,PSO,f6,10
29,164237.421875,PSO,f6,10
30,164237.421875,PSO,f6,10
31,164237.421875,PSO,f6,10
32,92711.296875,PSO,f6,10
33,92711.296875,PSO,f6,10
34,92711.296875,PSO,f6,10
35,92711.296875,PSO,f6,10
36,92711.296875,PSO,f6,10
37,92711.296875,PSO,f6,10
38,80882.3828125,PSO,f6,10
39,45030.36328125,PSO,f6,10
40,39678.39453125,PSO,f6,10
41,39678.39453125,PSO,f6,10
42,30972.044921875,PSO,f6,10
43,30972.044921875,PSO,f6,10
44,30953.015625,PSO,f6,10
45,30953.015625,PSO,f6,10
46,30474.73046875,PSO,f6,10
47,29538.814453125,PSO,f6,10
48,29538.814453125,PSO,f6,10
49,29538.814453125,PSO,f6,10
50,29538.814453125,PSO,f6,10
51,28222.455078125,PSO,f6,10
52,28131.142578125,PSO,f6,10
53,26944.55859375,PSO,f6,10
54,26944.55859375,PSO,f6,10
55,26944.55859375,PSO,f6,10
56,26485.77734375,PSO,f6,10
57,25930.416015625,PSO,f6,10
58,25806.7109375,PSO,f6,10
59,25371.220703125,PSO,f6,10
60,25371.220703125,PSO,f6,10
61,25371.220703125,PSO,f6,10
62,25371.220703125,PSO,f6,10
63,25332.931640625,PSO,f6,10
64,25332.931640625,PSO,f6,10
65,25291.955078125,PSO,f6,10
66,25240.85546875,PSO,f6,10
67,25236.330078125,PSO,f6,10
68,25210.3671875,PSO,f6,10
69,25210.3671875,PSO,f6,10
70,25187.498046875,PSO,f6,10
71,25187.498046875,PSO,f6,10
72,25187.498046875,PSO,f6,10
73,25187.498046875,PSO,f6,10
