Seed,PSO,DE,PulseConvexRayGA,P7Fixed,PulseGreedy
Seed 1,903.73095703125,900.0000610351562,1311.1962890625,984.6188354492188,901.5482788085938
Seed 2,900.7230834960938,900.0000610351562,1483.942138671875,979.17333984375,912.587890625
Seed 3,902.9051513671875,900.0000610351562,1285.648193359375,1010.0035400390625,918.9354858398438
Seed 4,915.744384765625,900.0000610351562,1263.85107421875,973.8956298828125,922.163818359375
Seed 5,903.992919921875,900.0000610351562,1511.9627685546875,951.0361938476562,938.13427734375
