generation,elite_fitness,algorithm,function,seed
0,710.0098266601562,PulseConvexRayGA,f3,2
1,707.2421875,PulseConvexRayGA,f3,2
2,700.0065307617188,PulseConvexRayGA,f3,2
3,675.4745483398438,PulseConvexRayGA,f3,2
4,656.1124877929688,PulseConvexRayGA,f3,2
5,652.2686767578125,PulseConvexRayGA,f3,2
6,652.2686767578125,PulseConvexRayGA,f3,2
7,650.0828247070312,PulseConvexRayGA,f3,2
8,647.4173583984375,PulseConvexRayGA,f3,2
9,647.4173583984375,PulseConvexRayGA,f3,2
10,647.4173583984375,PulseConvexRayGA,f3,2
11,642.2174072265625,PulseConvexRayGA,f3,2
12,642.2174072265625,PulseConvexRayGA,f3,2
13,642.2174072265625,PulseConvexRayGA,f3,2
14,640.7460327148438,PulseConvexRayGA,f3,2
15,640.7460327148438,PulseConvexRayGA,f3,2
16,640.7460327148438,PulseConvexRayGA,f3,2
17,638.404052734375,PulseConvexRayGA,f3,2
18,637.668701171875,PulseConvexRayGA,f3,2
19,635.6900024414062,PulseConvexRayGA,f3,2
20,635.6900024414062,PulseConvexRayGA,f3,2
21,635.1384887695312,PulseConvexRayGA,f3,2
22,634.4384155273438,PulseConvexRayGA,f3,2
23,633.7847290039062,PulseConvexRayGA,f3,2
24,633.7847290039062,PulseConvexRayGA,f3,2
25,633.607666015625,PulseConvexRayGA,f3,2
26,633.482666015625,PulseConvexRayGA,f3,2
27,633.3126831054688,PulseConvexRayGA,f3,2
28,633.2667236328125,PulseConvexRayGA,f3,2
29,632.5181274414062,PulseConvexRayGA,f3,2
30,632.45947265625,PulseConvexRayGA,f3,2
31,632.42529296875,PulseConvexRayGA,f3,2
32,632.2243041992188,PulseConvexRayGA,f3,2
33,632.2243041992188,PulseConvexRayGA,f3,2
34,632.102294921875,PulseConvexRayGA,f3,2
35,632.0065307617188,PulseConvexRayGA,f3,2
36,631.4859008789062,PulseConvexRayGA,f3,2
37,631.4752807617188,PulseConvexRayGA,f3,2
38,631.4577026367188,PulseConvexRayGA,f3,2
39,631.4449462890625,PulseConvexRayGA,f3,2
40,631.4112548828125,PulseConvexRayGA,f3,2
41,631.2907104492188,PulseConvexRayGA,f3,2
42,631.2774658203125,PulseConvexRayGA,f3,2
43,631.2774658203125,PulseConvexRayGA,f3,2
44,631.2703857421875,PulseConvexRayGA,f3,2
45,631.25634765625,PulseConvexRayGA,f3,2
46,631.2191162109375,PulseConvexRayGA,f3,2
47,631.2162475585938,PulseConvexRayGA,f3,2
48,631.1807250976562,PulseConvexRayGA,f3,2
49,631.1787109375,PulseConvexRayGA,f3,2
50,631.1677856445312,PulseConvexRayGA,f3,2
51,631.1671142578125,PulseConvexRayGA,f3,2
52,631.160888671875,PulseConvexRayGA,f3,2
53,631.1397705078125,PulseConvexRayGA,f3,2
54,631.1235961914062,PulseConvexRayGA,f3,2
55,631.1126098632812,PulseConvexRayGA,f3,2
56,631.0895385742188,PulseConvexRayGA,f3,2
57,631.0767822265625,PulseConvexRayGA,f3,2
58,631.0767822265625,PulseConvexRayGA,f3,2
59,631.0729370117188,PulseConvexRayGA,f3,2
60,631.038330078125,PulseConvexRayGA,f3,2
61,631.038330078125,PulseConvexRayGA,f3,2
62,631.0289916992188,PulseConvexRayGA,f3,2
63,631.0105590820312,PulseConvexRayGA,f3,2
64,631.0105590820312,PulseConvexRayGA,f3,2
65,631.002685546875,PulseConvexRayGA,f3,2
66,631.002685546875,PulseConvexRayGA,f3,2
67,630.994873046875,PulseConvexRayGA,f3,2
68,630.9933471679688,PulseConvexRayGA,f3,2
69,630.985107421875,PulseConvexRayGA,f3,2
70,630.9713134765625,PulseConvexRayGA,f3,2
71,630.9713134765625,PulseConvexRayGA,f3,2
72,630.9571533203125,PulseConvexRayGA,f3,2
73,630.9491577148438,PulseConvexRayGA,f3,2
74,630.9485473632812,PulseConvexRayGA,f3,2
75,630.9357299804688,PulseConvexRayGA,f3,2
76,630.9158935546875,PulseConvexRayGA,f3,2
77,630.9068603515625,PulseConvexRayGA,f3,2
78,630.8967895507812,PulseConvexRayGA,f3,2
79,630.8894653320312,PulseConvexRayGA,f3,2
80,630.8871459960938,PulseConvexRayGA,f3,2
81,630.8807983398438,PulseConvexRayGA,f3,2
82,630.8677978515625,PulseConvexRayGA,f3,2
83,630.8677978515625,PulseConvexRayGA,f3,2
84,630.862060546875,PulseConvexRayGA,f3,2
85,630.8529052734375,PulseConvexRayGA,f3,2
86,630.8512573242188,PulseConvexRayGA,f3,2
87,630.8452758789062,PulseConvexRayGA,f3,2
88,630.839111328125,PulseConvexRayGA,f3,2
89,630.833740234375,PulseConvexRayGA,f3,2
90,630.8316650390625,PulseConvexRayGA,f3,2
91,630.830810546875,PulseConvexRayGA,f3,2
92,630.8243408203125,PulseConvexRayGA,f3,2
93,630.8220825195312,PulseConvexRayGA,f3,2
94,630.8179931640625,PulseConvexRayGA,f3,2
95,630.8179931640625,PulseConvexRayGA,f3,2
96,630.8133544921875,PulseConvexRayGA,f3,2
97,630.813232421875,PulseConvexRayGA,f3,2
98,630.8080444335938,PulseConvexRayGA,f3,2
99,630.805419921875,PulseConvexRayGA,f3,2
100,630.8001708984375,PulseConvexRayGA,f3,2
101,630.7993774414062,PulseConvexRayGA,f3,2
102,630.79638671875,PulseConvexRayGA,f3,2
103,630.7935791015625,PulseConvexRayGA,f3,2
104,630.7913208007812,PulseConvexRayGA,f3,2
105,630.7913208007812,PulseConvexRayGA,f3,2
106,630.7899169921875,PulseConvexRayGA,f3,2
107,630.7896728515625,PulseConvexRayGA,f3,2
108,630.7890014648438,PulseConvexRayGA,f3,2
109,630.7886962890625,PulseConvexRayGA,f3,2
110,630.78857421875,PulseConvexRayGA,f3,2
111,630.7885131835938,PulseConvexRayGA,f3,2
112,630.788330078125,PulseConvexRayGA,f3,2
113,630.7875366210938,PulseConvexRayGA,f3,2
114,630.7869262695312,PulseConvexRayGA,f3,2
115,630.7869262695312,PulseConvexRayGA,f3,2
116,630.7863159179688,PulseConvexRayGA,f3,2
117,630.7863159179688,PulseConvexRayGA,f3,2
118,630.7863159179688,PulseConvexRayGA,f3,2
119,630.7859497070312,PulseConvexRayGA,f3,2
120,630.7857666015625,PulseConvexRayGA,f3,2
121,630.7857055664062,PulseConvexRayGA,f3,2
122,630.7855834960938,PulseConvexRayGA,f3,2
123,630.7852783203125,PulseConvexRayGA,f3,2
124,630.7850952148438,PulseConvexRayGA,f3,2
125,630.784912109375,PulseConvexRayGA,f3,2
126,630.7848510742188,PulseConvexRayGA,f3,2
127,630.7846069335938,PulseConvexRayGA,f3,2
128,630.7846069335938,PulseConvexRayGA,f3,2
129,630.7844848632812,PulseConvexRayGA,f3,2
130,630.7843627929688,PulseConvexRayGA,f3,2
131,630.7843017578125,PulseConvexRayGA,f3,2
132,630.7841186523438,PulseConvexRayGA,f3,2
133,630.7839965820312,PulseConvexRayGA,f3,2
134,630.783935546875,PulseConvexRayGA,f3,2
135,630.783935546875,PulseConvexRayGA,f3,2
136,630.7838134765625,PulseConvexRayGA,f3,2
137,630.7837524414062,PulseConvexRayGA,f3,2
138,630.78369140625,PulseConvexRayGA,f3,2
139,630.7835083007812,PulseConvexRayGA,f3,2
140,630.7835083007812,PulseConvexRayGA,f3,2
141,630.7835083007812,PulseConvexRayGA,f3,2
142,630.7833862304688,PulseConvexRayGA,f3,2
143,630.7833862304688,PulseConvexRayGA,f3,2
144,630.7833862304688,PulseConvexRayGA,f3,2
145,630.7833251953125,PulseConvexRayGA,f3,2
146,630.7833251953125,PulseConvexRayGA,f3,2
147,630.7833251953125,PulseConvexRayGA,f3,2
148,630.7832641601562,PulseConvexRayGA,f3,2
149,630.783203125,PulseConvexRayGA,f3,2
150,630.7831420898438,PulseConvexRayGA,f3,2
151,630.7831420898438,PulseConvexRayGA,f3,2
