generation,elite_fitness,algorithm,function,seed
0,98486.28125,PSO,f1,1
1,89688.2578125,PSO,f1,1
2,60405.7109375,PSO,f1,1
3,35263.86328125,PSO,f1,1
4,35263.86328125,PSO,f1,1
5,35263.86328125,PSO,f1,1
6,35263.86328125,PSO,f1,1
7,35263.86328125,PSO,f1,1
8,35263.86328125,PSO,f1,1
9,25179.333984375,PSO,f1,1
10,25179.333984375,PSO,f1,1
11,25179.333984375,PSO,f1,1
12,25179.333984375,PSO,f1,1
13,25179.333984375,PSO,f1,1
14,25179.333984375,PSO,f1,1
15,25179.333984375,PSO,f1,1
16,25179.333984375,PSO,f1,1
17,25179.333984375,PSO,f1,1
18,25179.333984375,PSO,f1,1
19,21477.525390625,PSO,f1,1
20,21477.525390625,PSO,f1,1
21,21477.525390625,PSO,f1,1
22,21477.525390625,PSO,f1,1
23,19892.73046875,PSO,f1,1
24,14724.919921875,PSO,f1,1
25,14724.919921875,PSO,f1,1
26,14724.919921875,PSO,f1,1
27,11212.927734375,PSO,f1,1
28,11212.927734375,PSO,f1,1
29,11212.927734375,PSO,f1,1
30,11212.927734375,PSO,f1,1
31,11212.927734375,PSO,f1,1
32,11212.927734375,PSO,f1,1
33,11212.927734375,PSO,f1,1
34,11212.927734375,PSO,f1,1
35,11212.927734375,PSO,f1,1
36,11212.927734375,PSO,f1,1
37,11212.927734375,PSO,f1,1
38,11212.927734375,PSO,f1,1
39,9672.4677734375,PSO,f1,1
40,9672.4677734375,PSO,f1,1
41,9672.4677734375,PSO,f1,1
42,9672.4677734375,PSO,f1,1
43,9672.4677734375,PSO,f1,1
44,9672.4677734375,PSO,f1,1
45,9514.2421875,PSO,f1,1
46,7926.140625,PSO,f1,1
47,7926.140625,PSO,f1,1
48,7926.140625,PSO,f1,1
49,7926.140625,PSO,f1,1
50,6346.2333984375,PSO,f1,1
51,6346.2333984375,PSO,f1,1
52,6346.2333984375,PSO,f1,1
53,6346.2333984375,PSO,f1,1
54,6346.2333984375,PSO,f1,1
55,6346.2333984375,PSO,f1,1
56,6346.2333984375,PSO,f1,1
57,6346.2333984375,PSO,f1,1
58,6346.2333984375,PSO,f1,1
59,6346.2333984375,PSO,f1,1
60,6346.2333984375,PSO,f1,1
61,6346.2333984375,PSO,f1,1
62,6346.2333984375,PSO,f1,1
63,6346.2333984375,PSO,f1,1
64,6253.53515625,PSO,f1,1
65,6171.5341796875,PSO,f1,1
66,6127.39208984375,PSO,f1,1
67,6102.72021484375,PSO,f1,1
68,6088.5693359375,PSO,f1,1
69,6080.31640625,PSO,f1,1
70,6075.45458984375,PSO,f1,1
71,6072.5634765625,PSO,f1,1
72,6070.84228515625,PSO,f1,1
73,6069.80908203125,PSO,f1,1
74,6069.1845703125,PSO,f1,1
75,6068.8193359375,PSO,f1,1
76,6068.6015625,PSO,f1,1
77,6068.46484375,PSO,f1,1
78,6068.38720703125,PSO,f1,1
79,6068.3349609375,PSO,f1,1
80,6068.30322265625,PSO,f1,1
81,6068.28857421875,PSO,f1,1
82,6068.28369140625,PSO,f1,1
83,6068.28076171875,PSO,f1,1
84,6068.27880859375,PSO,f1,1
85,5235.3798828125,PSO,f1,1
86,4620.71728515625,PSO,f1,1
87,4309.78369140625,PSO,f1,1
88,4309.78369140625,PSO,f1,1
89,4309.78369140625,PSO,f1,1
90,4309.78369140625,PSO,f1,1
91,4272.7060546875,PSO,f1,1
92,4272.7060546875,PSO,f1,1
93,4272.7060546875,PSO,f1,1
94,4272.7060546875,PSO,f1,1
95,4272.7060546875,PSO,f1,1
96,4272.7060546875,PSO,f1,1
97,4272.7060546875,PSO,f1,1
98,4266.7509765625,PSO,f1,1
99,4266.7509765625,PSO,f1,1
100,4266.7509765625,PSO,f1,1
101,4266.7509765625,PSO,f1,1
102,4255.80810546875,PSO,f1,1
103,4254.5078125,PSO,f1,1
104,4254.5078125,PSO,f1,1
105,4254.5078125,PSO,f1,1
106,4254.5078125,PSO,f1,1
107,4254.111328125,PSO,f1,1
108,4254.111328125,PSO,f1,1
109,4254.111328125,PSO,f1,1
110,4254.0478515625,PSO,f1,1
111,4253.998046875,PSO,f1,1
112,4253.98486328125,PSO,f1,1
113,4253.9814453125,PSO,f1,1
114,4253.9814453125,PSO,f1,1
115,4253.96044921875,PSO,f1,1
116,4163.302734375,PSO,f1,1
117,3979.853515625,PSO,f1,1
118,3915.092041015625,PSO,f1,1
119,3891.41064453125,PSO,f1,1
120,3837.891845703125,PSO,f1,1
121,3837.891845703125,PSO,f1,1
122,3837.891845703125,PSO,f1,1
123,3837.891845703125,PSO,f1,1
124,3837.891845703125,PSO,f1,1
125,3837.891845703125,PSO,f1,1
126,3818.36279296875,PSO,f1,1
127,3818.36279296875,PSO,f1,1
128,3818.36279296875,PSO,f1,1
129,3814.72802734375,PSO,f1,1
130,3814.72802734375,PSO,f1,1
131,3814.72802734375,PSO,f1,1
132,3814.72802734375,PSO,f1,1
133,3814.72802734375,PSO,f1,1
134,3810.537109375,PSO,f1,1
135,3810.537109375,PSO,f1,1
136,3810.537109375,PSO,f1,1
137,3810.537109375,PSO,f1,1
138,3804.671142578125,PSO,f1,1
139,3804.671142578125,PSO,f1,1
140,3804.671142578125,PSO,f1,1
141,3804.671142578125,PSO,f1,1
142,3797.163818359375,PSO,f1,1
143,3797.163818359375,PSO,f1,1
