generation,elite_fitness,algorithm,function,seed
0,4014715136.0,Pulse,f6,13
1,2722263552.0,Pulse,f6,13
2,328931168.0,Pulse,f6,13
3,322023872.0,Pulse,f6,13
4,248743136.0,Pulse,f6,13
5,222696960.0,Pulse,f6,13
6,188987392.0,Pulse,f6,13
7,144013632.0,Pulse,f6,13
8,69353008.0,Pulse,f6,13
9,69353008.0,Pulse,f6,13
10,52673036.0,Pulse,f6,13
11,45048344.0,Pulse,f6,13
12,37954008.0,Pulse,f6,13
13,32527016.0,Pulse,f6,13
14,32527016.0,Pulse,f6,13
15,27753308.0,Pulse,f6,13
16,24663640.0,Pulse,f6,13
17,23126528.0,Pulse,f6,13
18,20867020.0,Pulse,f6,13
19,20213528.0,Pulse,f6,13
20,16330100.0,Pulse,f6,13
21,15400424.0,Pulse,f6,13
22,15179845.0,Pulse,f6,13
23,12926717.0,Pulse,f6,13
24,9790988.0,Pulse,f6,13
25,8551426.0,Pulse,f6,13
26,7318980.5,Pulse,f6,13
27,6743486.0,Pulse,f6,13
28,5384952.0,Pulse,f6,13
29,4652146.0,Pulse,f6,13
30,3525601.5,Pulse,f6,13
31,3066713.5,Pulse,f6,13
32,2014335.5,Pulse,f6,13
33,1190734.25,Pulse,f6,13
34,728952.875,Pulse,f6,13
35,686317.8125,Pulse,f6,13
36,385169.3125,Pulse,f6,13
37,287631.75,Pulse,f6,13
38,262784.1875,Pulse,f6,13
39,182025.109375,Pulse,f6,13
40,136972.890625,Pulse,f6,13
41,91797.0859375,Pulse,f6,13
42,70310.6796875,Pulse,f6,13
43,40278.94921875,Pulse,f6,13
44,40278.94921875,Pulse,f6,13
45,32464.37890625,Pulse,f6,13
46,25064.671875,Pulse,f6,13
47,20981.767578125,Pulse,f6,13
48,20981.767578125,Pulse,f6,13
49,17250.123046875,Pulse,f6,13
50,14242.3955078125,Pulse,f6,13
51,14242.3955078125,Pulse,f6,13
52,14242.3955078125,Pulse,f6,13
53,13434.2177734375,Pulse,f6,13
54,12940.3046875,Pulse,f6,13
55,12940.3046875,Pulse,f6,13
56,12794.72265625,Pulse,f6,13
57,12579.6416015625,Pulse,f6,13
58,12012.59765625,Pulse,f6,13
59,12012.59765625,Pulse,f6,13
60,11880.21875,Pulse,f6,13
61,11561.9658203125,Pulse,f6,13
62,11344.5703125,Pulse,f6,13
63,11202.37109375,Pulse,f6,13
64,11093.0859375,Pulse,f6,13
65,10904.0478515625,Pulse,f6,13
66,10709.591796875,Pulse,f6,13
67,10546.236328125,Pulse,f6,13
68,10434.296875,Pulse,f6,13
69,10305.3251953125,Pulse,f6,13
70,10252.439453125,Pulse,f6,13
71,10214.2490234375,Pulse,f6,13
72,10148.1591796875,Pulse,f6,13
73,10087.197265625,Pulse,f6,13
74,10044.3486328125,Pulse,f6,13
75,10023.0703125,Pulse,f6,13
76,9986.6552734375,Pulse,f6,13
77,9938.853515625,Pulse,f6,13
78,9908.30078125,Pulse,f6,13
79,9877.8984375,Pulse,f6,13
80,9854.802734375,Pulse,f6,13
81,9843.0126953125,Pulse,f6,13
82,9828.046875,Pulse,f6,13
83,9816.80859375,Pulse,f6,13
84,9806.328125,Pulse,f6,13
85,9795.2734375,Pulse,f6,13
86,9785.427734375,Pulse,f6,13
87,9777.0693359375,Pulse,f6,13
88,9769.162109375,Pulse,f6,13
89,9761.041015625,Pulse,f6,13
90,9753.87109375,Pulse,f6,13
91,9746.4296875,Pulse,f6,13
92,9740.6982421875,Pulse,f6,13
93,9734.6259765625,Pulse,f6,13
94,9729.5390625,Pulse,f6,13
95,9722.697265625,Pulse,f6,13
96,9717.78515625,Pulse,f6,13
97,9710.76171875,Pulse,f6,13
98,9706.375,Pulse,f6,13
99,9700.4296875,Pulse,f6,13
100,9695.916015625,Pulse,f6,13
101,9690.71875,Pulse,f6,13
102,9684.935546875,Pulse,f6,13
103,9677.5,Pulse,f6,13
104,9671.66796875,Pulse,f6,13
105,9665.34765625,Pulse,f6,13
106,9658.587890625,Pulse,f6,13
107,9652.7041015625,Pulse,f6,13
108,9648.3671875,Pulse,f6,13
109,9641.544921875,Pulse,f6,13
110,9638.482421875,Pulse,f6,13
111,9633.02734375,Pulse,f6,13
112,9625.0947265625,Pulse,f6,13
113,9617.810546875,Pulse,f6,13
114,9611.6025390625,Pulse,f6,13
115,9603.6806640625,Pulse,f6,13
116,9595.5380859375,Pulse,f6,13
117,9588.69140625,Pulse,f6,13
118,9581.3701171875,Pulse,f6,13
119,9574.970703125,Pulse,f6,13
120,9570.65234375,Pulse,f6,13
121,9565.482421875,Pulse,f6,13
122,9563.58984375,Pulse,f6,13
123,9558.763671875,Pulse,f6,13
124,9553.796875,Pulse,f6,13
125,9553.796875,Pulse,f6,13
126,9552.724609375,Pulse,f6,13
127,9550.646484375,Pulse,f6,13
128,9548.0732421875,Pulse,f6,13
129,9548.064453125,Pulse,f6,13
130,9546.294921875,Pulse,f6,13
131,9545.6884765625,Pulse,f6,13
132,9544.572265625,Pulse,f6,13
133,9543.078125,Pulse,f6,13
134,9540.767578125,Pulse,f6,13
135,9539.732421875,Pulse,f6,13
136,9538.7666015625,Pulse,f6,13
137,9536.951171875,Pulse,f6,13
138,9535.35546875,Pulse,f6,13
139,9533.8505859375,Pulse,f6,13
140,9531.8701171875,Pulse,f6,13
141,9530.53125,Pulse,f6,13
142,9529.58984375,Pulse,f6,13
143,9527.9736328125,Pulse,f6,13
144,9526.65625,Pulse,f6,13
145,9525.57421875,Pulse,f6,13
146,9524.0517578125,Pulse,f6,13
147,9522.9599609375,Pulse,f6,13
148,9521.7998046875,Pulse,f6,13
149,9520.7958984375,Pulse,f6,13
150,9519.26953125,Pulse,f6,13
151,9518.544921875,Pulse,f6,13
152,9517.72265625,Pulse,f6,13
153,9516.513671875,Pulse,f6,13
154,9515.3935546875,Pulse,f6,13
155,9514.3505859375,Pulse,f6,13
156,9514.09765625,Pulse,f6,13
157,9513.15234375,Pulse,f6,13
158,9512.3984375,Pulse,f6,13
159,9511.583984375,Pulse,f6,13
160,9510.8671875,Pulse,f6,13
161,9510.0576171875,Pulse,f6,13
162,9509.091796875,Pulse,f6,13
163,9508.150390625,Pulse,f6,13
164,9507.09765625,Pulse,f6,13
165,9505.33203125,Pulse,f6,13
166,9503.8017578125,Pulse,f6,13
167,9502.6962890625,Pulse,f6,13
168,9500.6826171875,Pulse,f6,13
169,9499.4462890625,Pulse,f6,13
170,9498.44140625,Pulse,f6,13
171,9497.0361328125,Pulse,f6,13
172,9496.44921875,Pulse,f6,13
173,9495.802734375,Pulse,f6,13
174,9495.1162109375,Pulse,f6,13
175,9494.5341796875,Pulse,f6,13
176,9493.39453125,Pulse,f6,13
177,9492.44921875,Pulse,f6,13
178,9491.263671875,Pulse,f6,13
179,9490.51953125,Pulse,f6,13
180,9488.771484375,Pulse,f6,13
181,9487.73828125,Pulse,f6,13
182,9486.6806640625,Pulse,f6,13
183,9485.408203125,Pulse,f6,13
184,9484.63671875,Pulse,f6,13
185,9483.32421875,Pulse,f6,13
186,9482.3291015625,Pulse,f6,13
187,9481.275390625,Pulse,f6,13
188,9479.97265625,Pulse,f6,13
189,9478.2421875,Pulse,f6,13
190,9477.171875,Pulse,f6,13
191,9475.57421875,Pulse,f6,13
192,9475.52734375,Pulse,f6,13
193,9474.744140625,Pulse,f6,13
194,9473.6318359375,Pulse,f6,13
195,9472.4873046875,Pulse,f6,13
196,9470.841796875,Pulse,f6,13
197,9470.62109375,Pulse,f6,13
198,9469.421875,Pulse,f6,13
199,9468.140625,Pulse,f6,13
200,9466.775390625,Pulse,f6,13
