generation,elite_fitness,algorithm,function,seed
0,3780.13916015625,PulseProgressGA,f9,14
1,3017.398681640625,PulseProgressGA,f9,14
2,2977.17724609375,PulseProgressGA,f9,14
3,2874.9716796875,PulseProgressGA,f9,14
4,2808.483154296875,PulseProgressGA,f9,14
5,2808.483154296875,PulseProgressGA,f9,14
6,2797.347900390625,PulseProgressGA,f9,14
7,2791.87060546875,PulseProgressGA,f9,14
8,2791.455078125,PulseProgressGA,f9,14
9,2789.95947265625,PulseProgressGA,f9,14
10,2789.843505859375,PulseProgressGA,f9,14
11,2789.4892578125,PulseProgressGA,f9,14
12,2788.54541015625,PulseProgressGA,f9,14
13,2787.7978515625,PulseProgressGA,f9,14
14,2787.310791015625,PulseProgressGA,f9,14
15,2780.374755859375,PulseProgressGA,f9,14
16,2780.374755859375,PulseProgressGA,f9,14
17,2780.374755859375,PulseProgressGA,f9,14
18,2780.374755859375,PulseProgressGA,f9,14
19,2779.9970703125,PulseProgressGA,f9,14
20,2779.72119140625,PulseProgressGA,f9,14
21,2770.78076171875,PulseProgressGA,f9,14
22,2770.78076171875,PulseProgressGA,f9,14
23,2770.78076171875,PulseProgressGA,f9,14
24,2770.78076171875,PulseProgressGA,f9,14
25,2770.78076171875,PulseProgressGA,f9,14
26,2770.632568359375,PulseProgressGA,f9,14
27,2762.54833984375,PulseProgressGA,f9,14
28,2762.54833984375,PulseProgressGA,f9,14
29,2762.54833984375,PulseProgressGA,f9,14
30,2762.54833984375,PulseProgressGA,f9,14
31,2762.54833984375,PulseProgressGA,f9,14
32,2762.54833984375,PulseProgressGA,f9,14
33,2756.123779296875,PulseProgressGA,f9,14
34,2756.123779296875,PulseProgressGA,f9,14
35,2756.123779296875,PulseProgressGA,f9,14
36,2756.123779296875,PulseProgressGA,f9,14
37,2756.123779296875,PulseProgressGA,f9,14
38,2756.123779296875,PulseProgressGA,f9,14
39,2752.333740234375,PulseProgressGA,f9,14
40,2752.333740234375,PulseProgressGA,f9,14
41,2752.333740234375,PulseProgressGA,f9,14
42,2752.333740234375,PulseProgressGA,f9,14
43,2752.333740234375,PulseProgressGA,f9,14
44,2752.333740234375,PulseProgressGA,f9,14
45,2749.3212890625,PulseProgressGA,f9,14
46,2749.3212890625,PulseProgressGA,f9,14
47,2748.6318359375,PulseProgressGA,f9,14
48,2748.6318359375,PulseProgressGA,f9,14
49,2748.39794921875,PulseProgressGA,f9,14
50,2748.39794921875,PulseProgressGA,f9,14
51,2746.1357421875,PulseProgressGA,f9,14
52,2746.02880859375,PulseProgressGA,f9,14
53,2745.6689453125,PulseProgressGA,f9,14
54,2745.6689453125,PulseProgressGA,f9,14
55,2745.49462890625,PulseProgressGA,f9,14
56,2744.039794921875,PulseProgressGA,f9,14
57,2744.039794921875,PulseProgressGA,f9,14
58,2743.10205078125,PulseProgressGA,f9,14
59,2743.10205078125,PulseProgressGA,f9,14
60,2742.986572265625,PulseProgressGA,f9,14
61,2742.986572265625,PulseProgressGA,f9,14
62,2742.41162109375,PulseProgressGA,f9,14
63,2741.33447265625,PulseProgressGA,f9,14
64,2741.30126953125,PulseProgressGA,f9,14
65,2741.033447265625,PulseProgressGA,f9,14
66,2740.802490234375,PulseProgressGA,f9,14
67,2740.051513671875,PulseProgressGA,f9,14
68,2739.79150390625,PulseProgressGA,f9,14
69,2739.57177734375,PulseProgressGA,f9,14
70,2739.0546875,PulseProgressGA,f9,14
71,2738.561279296875,PulseProgressGA,f9,14
72,2738.480712890625,PulseProgressGA,f9,14
73,2738.28125,PulseProgressGA,f9,14
74,2737.559814453125,PulseProgressGA,f9,14
75,2737.1171875,PulseProgressGA,f9,14
76,2737.1171875,PulseProgressGA,f9,14
77,2736.890869140625,PulseProgressGA,f9,14
78,2736.37353515625,PulseProgressGA,f9,14
79,2736.3134765625,PulseProgressGA,f9,14
80,2736.18896484375,PulseProgressGA,f9,14
81,2735.684814453125,PulseProgressGA,f9,14
82,2735.684814453125,PulseProgressGA,f9,14
83,2735.5087890625,PulseProgressGA,f9,14
84,2735.431640625,PulseProgressGA,f9,14
85,2735.134521484375,PulseProgressGA,f9,14
86,2734.760498046875,PulseProgressGA,f9,14
87,2734.172119140625,PulseProgressGA,f9,14
88,2734.172119140625,PulseProgressGA,f9,14
89,2733.821533203125,PulseProgressGA,f9,14
90,2733.821533203125,PulseProgressGA,f9,14
91,2733.41552734375,PulseProgressGA,f9,14
92,2733.385498046875,PulseProgressGA,f9,14
93,2733.10888671875,PulseProgressGA,f9,14
94,2732.731689453125,PulseProgressGA,f9,14
95,2732.731689453125,PulseProgressGA,f9,14
96,2732.731689453125,PulseProgressGA,f9,14
97,2732.59912109375,PulseProgressGA,f9,14
98,2732.5185546875,PulseProgressGA,f9,14
99,2732.270751953125,PulseProgressGA,f9,14
100,2732.17822265625,PulseProgressGA,f9,14
101,2731.852783203125,PulseProgressGA,f9,14
102,2731.771728515625,PulseProgressGA,f9,14
103,2731.568115234375,PulseProgressGA,f9,14
104,2731.4697265625,PulseProgressGA,f9,14
105,2731.415283203125,PulseProgressGA,f9,14
106,2731.324462890625,PulseProgressGA,f9,14
107,2731.1591796875,PulseProgressGA,f9,14
108,2731.1591796875,PulseProgressGA,f9,14
109,2730.968994140625,PulseProgressGA,f9,14
110,2730.950927734375,PulseProgressGA,f9,14
111,2730.784423828125,PulseProgressGA,f9,14
112,2730.780029296875,PulseProgressGA,f9,14
113,2730.622314453125,PulseProgressGA,f9,14
114,2730.478515625,PulseProgressGA,f9,14
115,2730.40234375,PulseProgressGA,f9,14
116,2730.31103515625,PulseProgressGA,f9,14
117,2730.2314453125,PulseProgressGA,f9,14
118,2730.13818359375,PulseProgressGA,f9,14
119,2730.0,PulseProgressGA,f9,14
120,2729.81494140625,PulseProgressGA,f9,14
121,2729.81201171875,PulseProgressGA,f9,14
122,2729.7587890625,PulseProgressGA,f9,14
123,2729.672119140625,PulseProgressGA,f9,14
124,2729.59375,PulseProgressGA,f9,14
125,2729.5908203125,PulseProgressGA,f9,14
126,2729.52734375,PulseProgressGA,f9,14
127,2729.45263671875,PulseProgressGA,f9,14
128,2729.357421875,PulseProgressGA,f9,14
129,2729.259033203125,PulseProgressGA,f9,14
130,2729.237060546875,PulseProgressGA,f9,14
131,2729.18310546875,PulseProgressGA,f9,14
132,2729.104736328125,PulseProgressGA,f9,14
133,2728.96630859375,PulseProgressGA,f9,14
134,2728.96630859375,PulseProgressGA,f9,14
135,2728.9462890625,PulseProgressGA,f9,14
136,2728.912353515625,PulseProgressGA,f9,14
137,2728.808837890625,PulseProgressGA,f9,14
138,2728.794921875,PulseProgressGA,f9,14
139,2728.733642578125,PulseProgressGA,f9,14
140,2728.697021484375,PulseProgressGA,f9,14
141,2728.681640625,PulseProgressGA,f9,14
142,2728.627685546875,PulseProgressGA,f9,14
143,2728.614013671875,PulseProgressGA,f9,14
144,2728.58203125,PulseProgressGA,f9,14
145,2728.549560546875,PulseProgressGA,f9,14
146,2728.467041015625,PulseProgressGA,f9,14
147,2728.45703125,PulseProgressGA,f9,14
148,2728.43994140625,PulseProgressGA,f9,14
149,2728.3779296875,PulseProgressGA,f9,14
150,2728.3544921875,PulseProgressGA,f9,14
151,2728.29833984375,PulseProgressGA,f9,14
152,2728.25830078125,PulseProgressGA,f9,14
153,2728.238525390625,PulseProgressGA,f9,14
154,2728.219970703125,PulseProgressGA,f9,14
155,2728.18310546875,PulseProgressGA,f9,14
156,2728.1650390625,PulseProgressGA,f9,14
157,2728.13720703125,PulseProgressGA,f9,14
158,2728.099609375,PulseProgressGA,f9,14
159,2728.0869140625,PulseProgressGA,f9,14
160,2728.072021484375,PulseProgressGA,f9,14
161,2728.04541015625,PulseProgressGA,f9,14
162,2728.00390625,PulseProgressGA,f9,14
163,2727.9931640625,PulseProgressGA,f9,14
164,2727.957763671875,PulseProgressGA,f9,14
165,2727.94384765625,PulseProgressGA,f9,14
166,2727.943359375,PulseProgressGA,f9,14
167,2727.921142578125,PulseProgressGA,f9,14
168,2727.90185546875,PulseProgressGA,f9,14
169,2727.898681640625,PulseProgressGA,f9,14
170,2727.859130859375,PulseProgressGA,f9,14
171,2727.85888671875,PulseProgressGA,f9,14
172,2727.837646484375,PulseProgressGA,f9,14
173,2727.83203125,PulseProgressGA,f9,14
174,2727.81103515625,PulseProgressGA,f9,14
175,2727.797607421875,PulseProgressGA,f9,14
176,2727.78515625,PulseProgressGA,f9,14
177,2727.767333984375,PulseProgressGA,f9,14
178,2727.759765625,PulseProgressGA,f9,14
179,2727.739501953125,PulseProgressGA,f9,14
180,2727.7255859375,PulseProgressGA,f9,14
181,2727.722412109375,PulseProgressGA,f9,14
182,2727.7119140625,PulseProgressGA,f9,14
183,2727.703369140625,PulseProgressGA,f9,14
184,2727.695556640625,PulseProgressGA,f9,14
185,2727.6845703125,PulseProgressGA,f9,14
186,2727.67626953125,PulseProgressGA,f9,14
187,2727.66552734375,PulseProgressGA,f9,14
188,2727.6572265625,PulseProgressGA,f9,14
189,2727.6513671875,PulseProgressGA,f9,14
190,2727.64697265625,PulseProgressGA,f9,14
191,2727.63916015625,PulseProgressGA,f9,14
192,2727.633056640625,PulseProgressGA,f9,14
193,2727.621337890625,PulseProgressGA,f9,14
194,2727.6123046875,PulseProgressGA,f9,14
195,2727.60205078125,PulseProgressGA,f9,14
196,2727.60205078125,PulseProgressGA,f9,14
197,2727.59326171875,PulseProgressGA,f9,14
198,2727.585693359375,PulseProgressGA,f9,14
199,2727.585693359375,PulseProgressGA,f9,14
200,2727.575439453125,PulseProgressGA,f9,14
201,2727.569091796875,PulseProgressGA,f9,14
