generation,elite_fitness,algorithm,function,seed
0,4863.74755859375,PulseGreedy,f10,2
1,4863.74755859375,PulseGreedy,f10,2
2,3970.081298828125,PulseGreedy,f10,2
3,3970.081298828125,PulseGreedy,f10,2
4,3970.081298828125,PulseGreedy,f10,2
5,2864.5,PulseGreedy,f10,2
6,2864.5,PulseGreedy,f10,2
7,2831.700439453125,PulseGreedy,f10,2
8,2831.20849609375,PulseGreedy,f10,2
9,2831.20849609375,PulseGreedy,f10,2
10,2831.20849609375,PulseGreedy,f10,2
11,2831.20849609375,PulseGreedy,f10,2
12,2819.523193359375,PulseGreedy,f10,2
13,2819.523193359375,PulseGreedy,f10,2
14,2819.523193359375,PulseGreedy,f10,2
15,2819.523193359375,PulseGreedy,f10,2
16,2819.523193359375,PulseGreedy,f10,2
17,2819.523193359375,PulseGreedy,f10,2
18,2819.523193359375,PulseGreedy,f10,2
19,2747.46240234375,PulseGreedy,f10,2
20,2747.46240234375,PulseGreedy,f10,2
21,2747.46240234375,PulseGreedy,f10,2
22,2747.46240234375,PulseGreedy,f10,2
23,2646.635986328125,PulseGreedy,f10,2
24,2638.437744140625,PulseGreedy,f10,2
25,2618.9013671875,PulseGreedy,f10,2
26,2618.9013671875,PulseGreedy,f10,2
27,2618.9013671875,PulseGreedy,f10,2
28,2574.4580078125,PulseGreedy,f10,2
29,2566.447509765625,PulseGreedy,f10,2
30,2566.447509765625,PulseGreedy,f10,2
31,2566.447509765625,PulseGreedy,f10,2
32,2566.447509765625,PulseGreedy,f10,2
33,2566.447509765625,PulseGreedy,f10,2
34,2561.063232421875,PulseGreedy,f10,2
35,2561.063232421875,PulseGreedy,f10,2
36,2561.063232421875,PulseGreedy,f10,2
37,2548.6396484375,PulseGreedy,f10,2
38,2548.6396484375,PulseGreedy,f10,2
39,2548.6396484375,PulseGreedy,f10,2
40,2548.6396484375,PulseGreedy,f10,2
41,2543.318359375,PulseGreedy,f10,2
42,2543.318359375,PulseGreedy,f10,2
43,2543.318359375,PulseGreedy,f10,2
44,2543.318359375,PulseGreedy,f10,2
45,2543.318359375,PulseGreedy,f10,2
46,2534.65478515625,PulseGreedy,f10,2
47,2534.65478515625,PulseGreedy,f10,2
48,2533.486572265625,PulseGreedy,f10,2
49,2533.486572265625,PulseGreedy,f10,2
50,2532.430908203125,PulseGreedy,f10,2
51,2532.430908203125,PulseGreedy,f10,2
