generation,elite_fitness,algorithm,function,seed
0,1064.2789306640625,PulseCovarianceGA,f4,4
1,1002.996337890625,PulseCovarianceGA,f4,4
2,988.8916625976562,PulseCovarianceGA,f4,4
3,966.999267578125,PulseCovarianceGA,f4,4
4,966.999267578125,PulseCovarianceGA,f4,4
5,956.6605224609375,PulseCovarianceGA,f4,4
6,956.6605224609375,PulseCovarianceGA,f4,4
7,943.4119873046875,PulseCovarianceGA,f4,4
8,943.4119873046875,PulseCovarianceGA,f4,4
9,943.4119873046875,PulseCovarianceGA,f4,4
10,943.4119873046875,PulseCovarianceGA,f4,4
11,942.172119140625,PulseCovarianceGA,f4,4
12,940.869140625,PulseCovarianceGA,f4,4
13,940.869140625,PulseCovarianceGA,f4,4
14,939.0604248046875,PulseCovarianceGA,f4,4
15,939.0604248046875,PulseCovarianceGA,f4,4
16,937.5069580078125,PulseCovarianceGA,f4,4
17,936.624267578125,PulseCovarianceGA,f4,4
18,934.8358154296875,PulseCovarianceGA,f4,4
19,934.8358154296875,PulseCovarianceGA,f4,4
20,934.8358154296875,PulseCovarianceGA,f4,4
21,934.8358154296875,PulseCovarianceGA,f4,4
22,934.8358154296875,PulseCovarianceGA,f4,4
23,934.8358154296875,PulseCovarianceGA,f4,4
24,934.7734375,PulseCovarianceGA,f4,4
25,934.6981811523438,PulseCovarianceGA,f4,4
26,934.6318359375,PulseCovarianceGA,f4,4
27,934.5917358398438,PulseCovarianceGA,f4,4
28,934.5917358398438,PulseCovarianceGA,f4,4
29,934.5732421875,PulseCovarianceGA,f4,4
30,934.5222778320312,PulseCovarianceGA,f4,4
31,934.5222778320312,PulseCovarianceGA,f4,4
32,934.5098876953125,PulseCovarianceGA,f4,4
33,934.5098876953125,PulseCovarianceGA,f4,4
34,934.5077514648438,PulseCovarianceGA,f4,4
35,934.4967651367188,PulseCovarianceGA,f4,4
36,934.4921875,PulseCovarianceGA,f4,4
37,934.4859008789062,PulseCovarianceGA,f4,4
